Delivery_person_Age,Delivery_person_Ratings,Type_of_order,Type_of_vehicle,Time_taken,Distance_km
33,4.9,Drinks ,scooter ,32,4.668680384
36,4.9,Drinks ,motorcycle ,26,3.107880083
34,4.1,Meal ,motorcycle ,38,4.601400076
21,4.7,Meal ,scooter ,25,4.566221875
30,4.7,Snack ,motorcycle ,44,7.669477647
29,4.6,Drinks ,motorcycle ,20,2.940756904
28,4.7,Meal ,motorcycle ,10,1.532014072
33,4,Buffet ,motorcycle ,33,6.29718109
32,4.8,Meal ,scooter ,20,3.148590641
21,3.7,Buffet ,motorcycle ,50,9.324464506
33,4.7,Drinks ,motorcycle ,24,3.119632515
29,4.6,Meal ,motorcycle ,35,6.215782944
39,4.7,Drinks ,motorcycle ,29,4.722885901
24,4.5,Drinks ,motorcycle ,54,9.337064325
27,4.3,Snack ,motorcycle ,35,4.535184044
22,4.9,Meal ,scooter ,12,1.538513333
31,4.6,Snack ,motorcycle ,47,6.15399281
26,4.9,Buffet ,motorcycle ,25,4.593500269
35,5,Buffet ,scooter ,36,6.249074141
27,4.7,Meal ,electric_scooter ,11,1.574295332
21,4.1,Buffet ,motorcycle ,53,6.224849122
27,3.5,Drinks ,motorcycle ,51,9.203319652
32,4.8,Buffet ,motorcycle ,25,3.062123765
31,4.9,Meal ,scooter ,21,3.061707561
27,4.8,Drinks ,scooter ,17,3.022250576
23,4.8,Meal ,motorcycle ,22,2.98293768
22,4,Meal ,motorcycle ,19,3.032955534
24,5,Drinks ,scooter ,22,3.067920043
24,4.2,Drinks ,motorcycle ,42,7.581954172
37,4.7,Snack ,scooter ,30,4.687187675
25,4.6,Snack ,motorcycle ,12,1.574295332
34,4.6,Snack ,scooter ,32,6.065663653
39,4.8,Snack ,motorcycle ,31,4.549358118
28,4.7,Snack ,motorcycle ,38,6.044237563
27,4.2,Meal ,motorcycle ,20,3.108554591
20,4.6,Buffet ,motorcycle ,23,3.062123765
33,4.5,Snack ,scooter ,15,1.511130347
39,4.4,Meal ,electric_scooter ,33,6.239789353
20,4.1,Meal ,motorcycle ,33,6.08840468
31,4.6,Snack ,motorcycle ,28,3.064563195
22,4.5,Buffet ,scooter ,13,1.534005079
39,4.9,Drinks ,motorcycle ,21,3.119744584
33,4.6,Buffet ,motorcycle ,28,3.108843275
39,4.8,Meal ,motorcycle ,18,2.98795168
39,4.7,Snack ,motorcycle ,25,3.044104142
31,4.5,Snack ,motorcycle ,24,2.982964393
23,4.9,Buffet ,electric_scooter ,12,1.522076009
31,4.8,Snack ,scooter ,20,3.061707561
38,4.8,Snack ,electric_scooter ,24,3.148590641
28,4.8,Drinks ,motorcycle ,21,3.056157495
29,4.6,Drinks ,scooter ,25,4.663170843
27,4.6,Meal ,electric_scooter ,10,1.574295332
29,4.6,Meal ,motorcycle ,17,3.077103829
36,4.9,Snack ,motorcycle ,39,4.481697131
23,5,Buffet ,motorcycle ,15,1.53145718
20,5,Buffet ,motorcycle ,17,3.148590641
22,5,Buffet ,motorcycle ,25,3.028450414
30,5,Snack ,scooter ,27,3.044071615
20,5,Drinks ,motorcycle ,24,4.679560335
30,4.2,Drinks ,motorcycle ,26,3.067896767
38,4.3,Snack ,motorcycle ,36,6.12532529
20,4.9,Meal ,motorcycle ,23,4.565849548
34,4.7,Buffet ,electric_scooter ,27,4.668717336
31,5,Drinks ,scooter ,13,1.511048601
20,4.8,Meal ,motorcycle ,17,3.108573866
33,4.1,Snack ,motorcycle ,34,6.061077618
32,4.1,Snack ,motorcycle ,49,9.066125921
21,4.8,Drinks ,motorcycle ,29,4.601683729
27,4.6,Meal ,scooter ,16,3.148590641
31,4.6,Drinks ,electric_scooter ,17,3.148590641
35,4.9,Meal ,motorcycle ,34,6.088407838
38,4.6,Buffet ,scooter ,29,4.722885901
29,4.6,Drinks ,electric_scooter ,11,1.52212223
28,4.7,Snack ,motorcycle ,11,1.574295332
36,4.2,Snack ,motorcycle ,31,4.60189505
38,4,Meal ,motorcycle ,27,3.044073051
28,4.4,Buffet ,motorcycle ,24,4.474210004
31,4.5,Buffet ,motorcycle ,25,4.542626703
21,5,Buffet ,scooter ,24,3.112466479
27,4,Drinks ,scooter ,34,4.679880922
38,4.6,Drinks ,scooter ,28,4.6623701
22,4,Meal ,motorcycle ,32,4.469190875
36,4.6,Buffet ,scooter ,26,4.47420036
34,4.9,Drinks ,scooter ,38,5.96548332
31,4.7,Buffet ,motorcycle ,28,2.979946008
26,4.9,Buffet ,motorcycle ,21,3.077087223
36,4.9,Snack ,motorcycle ,22,3.064563195
35,4.7,Buffet ,scooter ,12,1.491823199
34,4.6,Drinks ,motorcycle ,24,3.11240829
29,4.6,Snack ,motorcycle ,15,1.511075354
39,4.8,Snack ,motorcycle ,28,3.076905796
39,5,Snack ,scooter ,31,4.474358203
24,4.8,Meal ,scooter ,14,1.556285184
36,4.6,Snack ,motorcycle ,29,4.565849548
25,4.6,Snack ,scooter ,12,1.466843942
35,4,Drinks ,motorcycle ,38,6.239285008
29,4.4,Meal ,motorcycle ,20,3.119713778
31,4.9,Meal ,motorcycle ,25,3.028475129
22,4.5,Snack ,motorcycle ,11,1.538452729
39,4.7,Buffet ,motorcycle ,26,4.67941069
21,4.4,Snack ,motorcycle ,27,4.584143727
26,4.2,Buffet ,motorcycle ,29,3.119729469
28,4.6,Drinks ,electric_scooter ,27,3.108110003
29,4.5,Meal ,scooter ,17,3.108747506
20,5,Snack ,motorcycle ,16,3.022210253
20,4.4,Meal ,motorcycle ,28,2.982837741
23,4.8,Meal ,motorcycle ,28,4.545279055
38,4.8,Meal ,electric_scooter ,29,3.03291599
31,4.5,Meal ,motorcycle ,25,4.662889385
30,4.6,Meal ,motorcycle ,39,5.998974064
36,4.7,Buffet ,electric_scooter ,30,4.662412535
36,4.6,Snack ,motorcycle ,29,3.067896767
38,4,Buffet ,scooter ,34,5.881462076
32,5,Snack ,scooter ,33,6.056566078
36,4.6,Meal ,motorcycle ,28,3.108848712
31,4.7,Meal ,motorcycle ,30,4.474368951
35,4.9,Drinks ,motorcycle ,37,6.056872421
31,4.7,Buffet ,motorcycle ,29,3.107880083
22,4.8,Buffet ,scooter ,18,3.044094912
30,4.6,Drinks ,motorcycle ,25,4.601485757
32,4.7,Drinks ,motorcycle ,25,3.119779022
21,4.6,Buffet ,electric_scooter ,15,1.562306655
34,4.4,Drinks ,motorcycle ,34,4.663205803
37,4.8,Buffet ,motorcycle ,28,4.46979751
25,4.6,Snack ,motorcycle ,19,3.028542241
24,4.3,Buffet ,motorcycle ,37,6.044292612
37,4.4,Meal ,motorcycle ,33,6.128952968
34,4.6,Buffet ,motorcycle ,19,3.108623397
24,4.7,Snack ,motorcycle ,26,4.400479524
23,4.9,Drinks ,motorcycle ,28,4.663075616
20,4.6,Drinks ,electric_scooter ,10,1.574295332
38,4.6,Drinks ,scooter ,18,3.108573866
34,5,Drinks ,electric_scooter ,30,4.663227354
37,4.6,Meal ,electric_scooter ,22,3.076840217
33,4.7,Meal ,motorcycle ,33,6.153959301
30,4.7,Buffet ,motorcycle ,26,4.615778663
31,4.7,Meal ,motorcycle ,25,4.662344747
36,4.1,Buffet ,motorcycle ,33,5.866444294
29,4.6,Meal ,motorcycle ,23,3.112452777
25,4.6,Drinks ,scooter ,10,1.516491103
33,4.2,Drinks ,motorcycle ,23,3.067920043
28,4.1,Buffet ,motorcycle ,53,6.29718109
29,4.5,Buffet ,electric_scooter ,13,1.559882458
38,4.9,Snack ,scooter ,15,2.982337376
30,4.8,Snack ,motorcycle ,25,4.687036025
31,4,Drinks ,motorcycle ,31,6.056535053
33,4.6,Drinks ,scooter ,20,2.988074499
35,4.3,Buffet ,motorcycle ,36,6.135623334
28,4.6,Snack ,motorcycle ,21,3.124874912
24,4.9,Meal ,scooter ,28,4.546245519
29,4.2,Buffet ,motorcycle ,21,3.028542241
36,4.9,Drinks ,motorcycle ,29,2.982964018
38,4.8,Meal ,motorcycle ,16,3.109012898
38,4.7,Snack ,electric_scooter ,30,4.679408283
20,4.1,Snack ,motorcycle ,46,6.217094763
20,4.8,Snack ,motorcycle ,15,2.979932575
31,4.6,Buffet ,motorcycle ,42,4.61557052
30,4.6,Buffet ,scooter ,27,3.091349621
21,5,Meal ,motorcycle ,13,1.559831935
29,4.8,Meal ,scooter ,29,4.601683729
33,4.8,Meal ,motorcycle ,24,4.662207756
29,4.8,Meal ,scooter ,24,4.668568873
26,5,Drinks ,motorcycle ,27,4.481529111
20,4.8,Drinks ,motorcycle ,35,6.044308083
35,4.7,Buffet ,motorcycle ,25,4.662872593
21,5,Meal ,motorcycle ,31,5.881584374
35,4.1,Meal ,scooter ,33,6.239120931
28,3.8,Snack ,motorcycle ,46,9.188578821
25,4.4,Drinks ,motorcycle ,34,6.065612461
33,5,Snack ,motorcycle ,29,4.549318608
30,4.8,Meal ,motorcycle ,47,6.224967956
38,4.6,Snack ,scooter ,26,3.112471119
29,4.6,Meal ,motorcycle ,17,3.148590641
30,4.9,Meal ,motorcycle ,33,6.087951606
32,4.6,Meal ,scooter ,22,3.148590641
25,5,Buffet ,scooter ,16,3.108281855
32,4.9,Drinks ,motorcycle ,15,1.511067296
36,4.6,Drinks ,motorcycle ,33,6.135229131
22,4.5,Drinks ,motorcycle ,10,1.491823199
34,4.7,Meal ,motorcycle ,26,4.67957786
33,4.3,Meal ,motorcycle ,33,6.044369233
30,4.8,Meal ,motorcycle ,34,4.566035575
39,4.2,Snack ,scooter ,35,6.29718109
28,4.4,Meal ,motorcycle ,27,2.979519636
29,4.6,Buffet ,motorcycle ,31,6.088003238
31,4.9,Snack ,motorcycle ,17,3.022208574
32,4.4,Buffet ,motorcycle ,24,4.722885901
21,5,Buffet ,motorcycle ,37,6.154013577
38,4.6,Buffet ,scooter ,21,3.044270065
32,4.7,Drinks ,motorcycle ,26,4.663411867
23,4.6,Meal ,scooter ,14,1.574295332
36,4.6,Drinks ,scooter ,29,4.601588803
37,4.9,Buffet ,scooter ,27,4.474564493
23,4.9,Meal ,scooter ,28,4.565999915
26,4.8,Buffet ,scooter ,29,4.668825136
34,4.4,Drinks ,electric_scooter ,33,6.127633915
23,4.9,Snack ,motorcycle ,28,4.499155897
34,4.7,Snack ,motorcycle ,31,4.679417655
28,4.9,Snack ,scooter ,14,1.531512683
21,4.7,Drinks ,motorcycle ,25,4.663400735
33,4.2,Snack ,scooter ,33,4.722885901
37,4.6,Buffet ,scooter ,33,4.615191312
22,4.8,Drinks ,scooter ,24,4.66283753
26,4.9,Drinks ,scooter ,29,4.533297673
27,4.7,Drinks ,electric_scooter ,14,1.556304012
30,4.7,Meal ,motorcycle ,27,3.077131226
39,4.1,Meal ,motorcycle ,33,4.474613137
37,4.7,Drinks ,motorcycle ,15,1.511170489
22,4.8,Buffet ,scooter ,17,3.108277335
28,5,Snack ,scooter ,11,1.538585704
33,4.2,Buffet ,motorcycle ,54,10.71666395
24,4.8,Meal ,motorcycle ,24,4.594039413
29,4.6,Snack ,scooter ,26,4.67941069
38,4.7,Drinks ,motorcycle ,36,6.29718109
35,4.8,Snack ,motorcycle ,17,3.148590641
37,4.5,Meal ,scooter ,27,3.067896767
39,4,Meal ,electric_scooter ,34,6.126547763
36,4.2,Snack ,motorcycle ,35,4.662004779
33,4.7,Drinks ,scooter ,29,3.077231225
35,4.9,Buffet ,motorcycle ,27,4.549306098
37,4.1,Snack ,motorcycle ,34,4.668825136
33,4.8,Meal ,motorcycle ,25,3.067070567
29,4.1,Drinks ,motorcycle ,28,3.022045053
21,4.5,Snack ,scooter ,29,3.032932095
20,4.5,Meal ,scooter ,15,1.516490642
31,4.7,Snack ,electric_scooter ,26,4.533237177
29,4.9,Meal ,scooter ,11,1.511788785
34,4.9,Meal ,motorcycle ,22,3.076986446
36,4.7,Snack ,scooter ,28,3.112385613
35,4.7,Buffet ,motorcycle ,44,6.044369233
24,4.5,Drinks ,motorcycle ,23,3.062830119
25,4.9,Buffet ,electric_scooter ,16,3.06779348
35,4.3,Drinks ,motorcycle ,33,6.13573986
20,4.6,Snack ,motorcycle ,24,4.410643385
29,4.7,Drinks ,scooter ,25,4.662376883
21,4.6,Meal ,motorcycle ,25,4.679409682
21,5,Meal ,scooter ,15,1.534076243
26,4.7,Buffet ,motorcycle ,19,3.043945994
25,4.1,Meal ,motorcycle ,19,3.119713778
33,4.7,Meal ,scooter ,25,4.565999915
32,4.3,Buffet ,motorcycle ,30,4.615191312
32,4.9,Drinks ,electric_scooter ,26,3.067699762
28,4.7,Meal ,scooter ,18,3.056241234
25,4.8,Drinks ,scooter ,26,4.542483422
39,4.7,Drinks ,scooter ,13,1.516489655
28,4.3,Meal ,motorcycle ,25,4.593461072
21,4.9,Snack ,electric_scooter ,27,3.077087223
29,4.6,Buffet ,scooter ,32,4.668790967
26,4.9,Drinks ,scooter ,24,4.542988831
24,4.3,Buffet ,motorcycle ,15,1.562404573
31,4.9,Snack ,motorcycle ,33,4.662869201
26,4.1,Meal ,motorcycle ,48,6.124615268
34,4.9,Buffet ,motorcycle ,30,4.474164174
39,4,Drinks ,scooter ,32,5.975682165
36,4.9,Meal ,scooter ,12,1.514259871
36,4.8,Snack ,motorcycle ,30,5.881800869
38,4.4,Buffet ,scooter ,33,4.474161451
31,4.5,Meal ,motorcycle ,20,3.148590641
22,4.7,Snack ,motorcycle ,23,4.474358765
24,5,Snack ,scooter ,19,3.068110012
23,4.5,Meal ,electric_scooter ,28,4.6367054
27,4.9,Drinks ,scooter ,25,3.119703624
26,4.8,Snack ,motorcycle ,19,3.119694586
35,4.5,Drinks ,motorcycle ,26,3.077231225
32,4.3,Drinks ,motorcycle ,29,3.108281855
36,4.8,Buffet ,scooter ,15,1.511048601
38,4.8,Drinks ,electric_scooter ,20,3.04409742
21,4.9,Buffet ,scooter ,13,1.538572009
29,4.9,Drinks ,scooter ,13,1.489990375
25,5,Buffet ,scooter ,14,1.514311004
30,4.6,Drinks ,electric_scooter ,22,3.10897159
38,4.9,Snack ,scooter ,15,1.545604713
22,4.4,Drinks ,motorcycle ,39,6.154291174
39,4.9,Meal ,motorcycle ,29,4.54571509
33,4.6,Meal ,motorcycle ,28,3.032931173
32,4.1,Drinks ,electric_scooter ,34,4.566379113
26,4.7,Snack ,motorcycle ,13,1.514380535
31,4.7,Meal ,motorcycle ,29,4.637567317
25,4.3,Snack ,motorcycle ,28,4.679555083
30,4.1,Drinks ,motorcycle ,34,6.217500283
38,4.7,Snack ,motorcycle ,32,6.29718109
31,4.9,Buffet ,scooter ,19,3.108407013
23,4.8,Buffet ,motorcycle ,11,1.514212129
25,4.8,Drinks ,motorcycle ,14,1.554147295
37,4.9,Meal ,motorcycle ,24,2.979883342
31,4.2,Buffet ,motorcycle ,41,6.29718109
35,4.7,Drinks ,motorcycle ,53,10.57686786
28,4.9,Snack ,motorcycle ,24,3.108164337
25,4.7,Drinks ,scooter ,29,4.543024394
21,4.2,Drinks ,motorcycle ,20,2.982840586
29,4.8,Drinks ,scooter ,18,3.119637828
28,4.3,Buffet ,motorcycle ,29,2.933719318
24,4.6,Drinks ,motorcycle ,16,3.112470939
38,4.1,Drinks ,motorcycle ,33,5.998928801
26,4.8,Drinks ,electric_scooter ,18,3.108573866
24,4.6,Snack ,scooter ,12,1.574295332
23,4.7,Snack ,motorcycle ,22,3.028710153
31,5,Snack ,scooter ,28,4.545662357
33,4.6,Meal ,electric_scooter ,26,3.04396095
23,4.8,Buffet ,electric_scooter ,34,4.566261891
21,4.7,Meal ,motorcycle ,12,1.554300212
34,4.7,Drinks ,motorcycle ,23,2.940826977
29,4.7,Snack ,scooter ,23,3.044094912
35,4.9,Drinks ,scooter ,29,4.722885901
24,4.9,Drinks ,scooter ,21,3.148590641
22,5,Drinks ,scooter ,24,3.076840217
26,4.9,Meal ,motorcycle ,11,1.491511276
23,5,Drinks ,scooter ,14,1.522012152
22,4.6,Drinks ,motorcycle ,29,3.022206354
25,4.5,Snack ,electric_scooter ,12,1.545637216
31,4,Drinks ,motorcycle ,30,4.595911784
37,4.2,Meal ,motorcycle ,36,6.29718109
32,4,Snack ,motorcycle ,28,3.112457969
31,5,Meal ,scooter ,27,4.679569355
37,4,Buffet ,motorcycle ,34,4.722885901
38,4,Buffet ,motorcycle ,27,3.148590641
38,4.9,Buffet ,motorcycle ,49,6.225100671
38,5,Snack ,motorcycle ,17,3.148590641
30,4,Snack ,motorcycle ,28,3.119618007
21,4.5,Drinks ,scooter ,18,2.982337376
33,4.8,Drinks ,scooter ,32,6.154013577
29,4.6,Buffet ,motorcycle ,11,1.528097878
23,4.9,Buffet ,scooter ,27,4.636970131
29,4.6,Meal ,electric_scooter ,18,2.982936544
32,5,Drinks ,motorcycle ,33,6.061540159
25,4.7,Snack ,scooter ,10,1.514392385
32,4.8,Drinks ,motorcycle ,37,6.08770026
33,4.8,Drinks ,motorcycle ,36,4.533297673
30,4.8,Buffet ,scooter ,28,4.475294249
35,4.8,Snack ,motorcycle ,17,3.108609946
26,4.8,Snack ,motorcycle ,13,1.511151344
32,5,Snack ,motorcycle ,43,7.455403513
29,4.9,Drinks ,motorcycle ,28,4.533361866
22,4.7,Buffet ,scooter ,12,1.499820856
33,4,Snack ,scooter ,33,6.046189981
37,4,Snack ,scooter ,32,4.679516392
24,4.6,Snack ,motorcycle ,19,2.983101525
36,4.9,Buffet ,scooter ,24,3.077215492
22,4.6,Meal ,motorcycle ,13,1.55450096
28,3.9,Drinks ,motorcycle ,41,4.594265457
34,4,Snack ,scooter ,31,4.663205803
37,4.8,Snack ,motorcycle ,29,4.474368951
22,4.8,Meal ,scooter ,19,3.03291599
21,4.7,Meal ,scooter ,22,3.067831711
34,4.6,Snack ,scooter ,26,4.594039413
27,4.8,Buffet ,scooter ,24,4.66865619
30,4.9,Drinks ,electric_scooter ,38,4.615595436
25,3.7,Drinks ,motorcycle ,44,6.154301732
33,4.7,Meal ,motorcycle ,33,6.046143304
35,4.1,Buffet ,motorcycle ,37,6.153962374
23,4.7,Drinks ,motorcycle ,27,4.60189505
34,4,Snack ,scooter ,32,6.087920739
37,4.9,Snack ,motorcycle ,25,3.112693778
38,4,Drinks ,scooter ,31,5.867178649
24,4.6,Buffet ,scooter ,24,4.61557052
30,4.8,Snack ,scooter ,10,1.559828814
39,5,Buffet ,motorcycle ,28,4.546238458
26,4.4,Buffet ,motorcycle ,29,3.119946537
36,4.8,Meal ,motorcycle ,20,2.983133949
31,4.8,Snack ,motorcycle ,38,6.112130002
32,4.7,Drinks ,motorcycle ,24,3.119729407
33,4.7,Meal ,scooter ,33,4.474173028
34,4.2,Snack ,electric_scooter ,32,6.239285008
35,4.3,Buffet ,motorcycle ,34,4.595914236
37,4.3,Buffet ,scooter ,36,6.088016686
33,4.2,Snack ,motorcycle ,23,3.044298058
38,4.8,Snack ,scooter ,28,3.06779348
33,4.7,Meal ,scooter ,23,3.076896742
36,4.7,Meal ,motorcycle ,25,4.595790717
20,4.6,Snack ,scooter ,23,4.566261891
23,4,Drinks ,motorcycle ,17,3.022098569
35,4.8,Buffet ,motorcycle ,27,3.022250576
33,4.6,Drinks ,motorcycle ,26,4.668868972
24,4.5,Snack ,scooter ,27,4.601692524
29,4.5,Drinks ,scooter ,30,4.566379113
23,4.9,Buffet ,scooter ,25,4.542736916
28,4.6,Drinks ,motorcycle ,28,4.40029844
27,4.6,Meal ,motorcycle ,16,3.108848627
36,4.4,Meal ,motorcycle ,22,3.067920043
31,4.7,Meal ,motorcycle ,15,2.982747743
23,4.6,Meal ,scooter ,27,4.584180286
22,5,Meal ,scooter ,25,3.108848712
34,4,Buffet ,scooter ,39,6.224826138
34,4.9,Snack ,scooter ,19,3.043945994
30,4.4,Snack ,motorcycle ,34,6.239131715
23,4.2,Buffet ,motorcycle ,18,3.061977784
22,4.8,Snack ,motorcycle ,26,4.663219323
39,4.6,Snack ,motorcycle ,27,4.601485757
38,5,Buffet ,scooter ,16,3.108110003
39,4.9,Buffet ,motorcycle ,32,6.29718109
30,4.9,Snack ,motorcycle ,27,3.148590641
36,4.5,Drinks ,motorcycle ,21,3.148590641
35,4.8,Meal ,scooter ,19,3.119713778
36,4.7,Meal ,scooter ,34,6.153650532
38,4.9,Buffet ,motorcycle ,39,6.124526989
23,4.8,Buffet ,scooter ,29,4.615595436
26,5,Drinks ,motorcycle ,19,3.108964171
34,4.4,Buffet ,scooter ,32,6.239454028
36,5,Snack ,electric_scooter ,28,4.668568873
38,4.8,Drinks ,scooter ,17,3.091383875
28,4.6,Snack ,electric_scooter ,15,1.511170489
26,4.4,Meal ,motorcycle ,33,5.965446871
37,4.2,Drinks ,motorcycle ,25,3.119739432
20,4.8,Drinks ,motorcycle ,29,4.722885901
34,4.7,Buffet ,electric_scooter ,28,3.108623397
27,4.8,Drinks ,scooter ,24,4.662564689
37,5,Meal ,motorcycle ,42,4.543006277
29,4.6,Buffet ,motorcycle ,12,1.556323156
23,4.5,Meal ,motorcycle ,14,1.522135185
23,4.7,Meal ,motorcycle ,25,4.566221875
39,4.8,Meal ,motorcycle ,20,3.119633187
22,4.5,Meal ,motorcycle ,23,4.542723342
23,4.6,Meal ,electric_scooter ,18,3.112385322
33,4.4,Meal ,motorcycle ,48,6.056872421
29,4.8,Buffet ,motorcycle ,29,4.532989332
24,4.6,Buffet ,motorcycle ,23,3.091289506
37,4.5,Drinks ,motorcycle ,25,4.668717336
27,4.3,Drinks ,motorcycle ,15,1.538440238
37,4.6,Meal ,electric_scooter ,30,4.56603773
29,4.6,Snack ,motorcycle ,37,4.566074291
31,4.4,Buffet ,motorcycle ,33,6.087998219
30,4.2,Snack ,motorcycle ,28,3.108623397
29,3.9,Snack ,motorcycle ,44,6.056770666
37,4.2,Snack ,motorcycle ,45,4.67953163
36,4.9,Meal ,motorcycle ,53,10.57471179
36,4.3,Snack ,scooter ,38,4.601098807
35,4.7,Meal ,scooter ,31,5.968881738
29,4.4,Snack ,motorcycle ,15,1.554032275
36,4.9,Meal ,motorcycle ,26,3.108623397
37,5,Meal ,motorcycle ,15,1.511048022
36,4.1,Snack ,motorcycle ,33,4.47420036
36,4.7,Drinks ,electric_scooter ,25,3.022250576
33,4.3,Snack ,motorcycle ,28,3.108164337
38,4.3,Snack ,electric_scooter ,39,4.542596396
37,4.3,Drinks ,motorcycle ,36,6.057239811
36,4.7,Meal ,motorcycle ,22,3.063986309
39,5,Drinks ,motorcycle ,26,4.474161451
35,4.5,Snack ,scooter ,24,4.533297673
24,4.7,Meal ,scooter ,24,4.481529111
29,4.6,Buffet ,scooter ,33,5.866735176
23,4.5,Meal ,motorcycle ,15,1.556361346
32,4.8,Meal ,motorcycle ,29,3.076834484
36,4.5,Drinks ,motorcycle ,25,3.022293364
35,4.9,Drinks ,motorcycle ,18,3.119703624
31,4.6,Meal ,motorcycle ,32,4.474613137
34,4,Drinks ,motorcycle ,32,6.217094763
39,4.1,Buffet ,motorcycle ,40,6.239385092
33,5,Snack ,motorcycle ,33,4.661865557
28,4.7,Buffet ,scooter ,15,2.983587957
37,4.8,Meal ,motorcycle ,26,3.022082449
31,4.9,Drinks ,motorcycle ,49,7.871476182
31,4,Meal ,scooter ,31,4.566084375
23,4,Snack ,scooter ,31,4.641296617
25,4.6,Meal ,scooter ,27,4.722885901
22,4.4,Meal ,motorcycle ,52,6.134700052
36,4.8,Snack ,motorcycle ,29,4.474173028
32,4.7,Meal ,motorcycle ,21,3.0216076
35,4.5,Meal ,electric_scooter ,30,4.668997271
36,4.9,Meal ,motorcycle ,22,3.067943435
26,4.7,Drinks ,scooter ,26,3.148590641
34,4.9,Drinks ,motorcycle ,18,3.022481289
21,4.7,Meal ,motorcycle ,11,1.511158539
37,4.8,Snack ,motorcycle ,32,4.499280618
26,4.9,Buffet ,motorcycle ,14,1.491514206
31,4.9,Drinks ,motorcycle ,24,3.108281812
33,5,Buffet ,scooter ,25,4.668882611
39,4.5,Buffet ,scooter ,24,3.107941095
35,4.5,Buffet ,motorcycle ,20,3.119633187
26,4.9,Drinks ,motorcycle ,12,1.533991832
25,4.8,Meal ,scooter ,15,1.554156198
28,4.8,Buffet ,motorcycle ,18,3.077069908
25,4.9,Snack ,motorcycle ,26,2.999576408
26,4.6,Drinks ,scooter ,26,4.662889385
25,4,Snack ,motorcycle ,15,2.98293768
36,4.2,Meal ,motorcycle ,29,3.03087114
33,4.8,Drinks ,scooter ,16,3.112482602
24,4.4,Buffet ,motorcycle ,52,6.29718109
24,4.5,Drinks ,electric_scooter ,13,1.531210613
38,4.6,Drinks ,motorcycle ,23,4.474033743
38,4.1,Buffet ,motorcycle ,47,7.581913886
26,4.9,Snack ,scooter ,22,3.062395371
39,4.8,Drinks ,electric_scooter ,15,2.983101525
37,4.9,Snack ,scooter ,22,3.148590641
32,4.8,Meal ,motorcycle ,31,4.663473853
29,4.6,Meal ,motorcycle ,29,4.533237177
26,4.6,Buffet ,motorcycle ,14,1.531436931
24,4.8,Snack ,scooter ,17,3.112466479
36,4.7,Drinks ,motorcycle ,17,2.982834684
38,4.7,Snack ,scooter ,15,1.538342708
35,4.6,Snack ,motorcycle ,28,3.077120819
31,4,Snack ,motorcycle ,31,4.61555495
38,4.8,Buffet ,scooter ,32,4.549302414
34,4.9,Buffet ,motorcycle ,30,3.067642655
39,4.3,Snack ,motorcycle ,25,4.601626369
28,4.3,Buffet ,motorcycle ,23,3.108964171
27,4.3,Buffet ,motorcycle ,46,6.224490678
37,4.5,Snack ,scooter ,26,4.668997271
25,4.5,Drinks ,motorcycle ,17,3.03295355
38,4.3,Snack ,scooter ,39,7.469340987
36,4.9,Drinks ,motorcycle ,26,3.023713189
29,4.6,Drinks ,electric_scooter ,28,4.679389818
23,4.7,Snack ,scooter ,28,4.6623701
23,3.8,Drinks ,motorcycle ,41,7.771329819
31,5,Meal ,motorcycle ,26,3.119639744
35,5,Drinks ,scooter ,31,6.060779961
26,4.4,Snack ,motorcycle ,24,3.056176654
30,4.2,Drinks ,motorcycle ,54,10.26598098
30,4.5,Meal ,motorcycle ,29,3.028448579
35,4.1,Drinks ,motorcycle ,34,6.135416659
30,4.8,Buffet ,scooter ,19,3.112608278
35,4.6,Snack ,motorcycle ,29,2.933597297
21,4.1,Snack ,motorcycle ,27,4.566074291
20,4.8,Snack ,scooter ,14,1.553971902
30,4.2,Drinks ,motorcycle ,34,5.99876248
30,4.9,Drinks ,electric_scooter ,15,1.514279215
34,4.6,Snack ,motorcycle ,36,6.217126122
37,4,Meal ,motorcycle ,31,4.543073288
39,4.8,Snack ,motorcycle ,40,7.770475023
33,4.1,Drinks ,motorcycle ,33,6.239385092
35,4.8,Buffet ,motorcycle ,20,3.032920861
26,4.9,Buffet ,motorcycle ,23,3.022210253
29,4.8,Buffet ,motorcycle ,16,3.108810967
34,4.6,Drinks ,motorcycle ,20,3.06779348
24,4.5,Meal ,electric_scooter ,15,1.554436261
35,4.6,Drinks ,motorcycle ,28,3.029045522
35,4.8,Drinks ,scooter ,28,3.030756181
24,4.1,Snack ,motorcycle ,17,3.119637828
22,4.6,Snack ,scooter ,24,3.0770601
30,4.2,Buffet ,motorcycle ,49,6.127633915
36,4.1,Snack ,motorcycle ,32,5.866918613
28,4.9,Buffet ,motorcycle ,10,1.554420678
33,4.7,Meal ,scooter ,11,1.559879454
38,4.7,Buffet ,scooter ,32,6.217821767
37,4.3,Snack ,motorcycle ,36,5.959607535
29,4.6,Buffet ,motorcycle ,38,6.126722384
37,5,Drinks ,scooter ,29,3.056155603
24,4.7,Buffet ,scooter ,34,4.602075716
39,4.8,Drinks ,scooter ,27,4.722885901
29,3.6,Meal ,motorcycle ,44,5.965435064
30,4.3,Meal ,motorcycle ,33,4.615529824
32,5,Meal ,electric_scooter ,10,1.491656541
21,4.9,Meal ,motorcycle ,29,3.022264968
